@attribute 'RGB Color Histogram55' numeric
@attribute 'RGB Color Histogram56' numeric
@attribute 'RGB Color Histogram57' numeric
@attribute 'RGB Color Histogram58' numeric
@attribute 'RGB Color Histogram59' numeric
@attribute 'RGB Color Histogram60' numeric
@attribute 'RGB Color Histogram61' numeric
@attribute 'RGB Color Histogram62' numeric
@attribute 'RGB Color Histogram63' numeric
@attribute class {K1,K2,K3,K4,K5,K6}

@data

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,255,222,0,0,0,2,0,0,0,0,0,88,8,0,0,42,153,44,0,0,0,29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17,3,0,0,0,48,K2
255,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,6,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,1,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,157,6,0,0,0,57,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,K2
255,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,40,0,0,0,180,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,40,0,0,0,245,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,255,91,0,0,0,1,0,0,0,0,0,31,12,0,0,16,128,25,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,22,K2
250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
