@relation dm_prak-weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter-D../irteera/convert-equalize/-weka.filters.unsupervised.attribute.RemoveType-Tstring

@attribute 'MPEG-7 Color Layout0' numeric
@attribute 'MPEG-7 Color Layout1' numeric
@attribute 'MPEG-7 Color Layout2' numeric
@attribute 'MPEG-7 Color Layout3' numeric
@attribute 'MPEG-7 Color Layout4' numeric
@attribute 'MPEG-7 Color Layout5' numeric
@attribute 'MPEG-7 Color Layout6' numeric
@attribute 'MPEG-7 Color Layout7' numeric
@attribute 'MPEG-7 Color Layout8' numeric
@attribute 'MPEG-7 Color Layout9' numeric
@attribute 'MPEG-7 Color Layout10' numeric
@attribute 'MPEG-7 Color Layout11' numeric
@attribute 'MPEG-7 Color Layout12' numeric
@attribute 'MPEG-7 Color Layout13' numeric
@attribute 'MPEG-7 Color Layout14' numeric
@attribute 'MPEG-7 Color Layout15' numeric
@attribute 'MPEG-7 Color Layout16' numeric
@attribute 'MPEG-7 Color Layout17' numeric
@attribute 'MPEG-7 Color Layout18' numeric
@attribute 'MPEG-7 Color Layout19' numeric
@attribute 'MPEG-7 Color Layout20' numeric
@attribute 'MPEG-7 Color Layout21' numeric
@attribute 'MPEG-7 Color Layout22' numeric
@attribute 'MPEG-7 Color Layout23' numeric
@attribute 'MPEG-7 Color Layout24' numeric
@attribute 'MPEG-7 Color Layout25' numeric
@attribute 'MPEG-7 Color Layout26' numeric
@attribute 'MPEG-7 Color Layout27' numeric
@attribute 'MPEG-7 Color Layout28' numeric
@attribute 'MPEG-7 Color Layout29' numeric
@attribute 'MPEG-7 Color Layout30' numeric
@attribute 'MPEG-7 Color Layout31' numeric
@attribute 'MPEG-7 Color Layout32' numeric
@attribute class {K1,K2,K3,K4,K5,K6,K7,K8}

@data
31,20,26,11,13,25,15,13,16,25,17,10,11,18,14,14,15,14,16,13,16,28,18,18,19,16,19,53,15,18,8,16,10,K2
26,9,19,12,24,17,13,20,11,13,24,19,23,19,15,15,20,15,12,18,14,18,9,9,13,20,24,57,24,21,13,12,2,K2
34,7,16,11,13,24,7,15,11,13,22,14,21,16,13,12,16,15,17,14,17,22,12,14,17,15,24,58,18,18,14,16,3,K2
28,24,25,17,13,14,17,15,18,21,25,14,26,15,16,14,16,14,17,18,17,26,21,21,12,13,25,58,6,7,17,18,3,K2
32,20,19,7,11,19,14,15,12,14,24,14,26,14,20,9,14,10,17,18,15,13,15,20,13,16,21,60,6,10,25,16,3,K2
28,20,25,11,12,19,18,20,14,17,24,14,16,13,19,14,15,16,18,18,11,46,20,16,22,13,24,55,12,13,7,17,3,K2
31,28,12,8,17,27,15,7,14,13,19,14,15,18,17,9,18,15,16,15,15,31,15,17,15,15,20,49,11,10,19,16,7,K2
25,14,18,8,23,14,14,17,14,14,19,14,20,17,15,14,14,13,14,16,14,13,17,15,17,18,18,59,18,17,10,10,5,K2
30,23,14,23,14,28,24,15,17,14,25,16,17,13,14,19,17,18,15,16,16,30,12,15,13,15,18,43,15,16,12,15,7,K2
32,18,27,20,14,25,18,19,12,12,16,14,13,16,18,15,15,16,10,17,14,22,13,22,15,18,22,51,14,15,5,15,5,K2
32,19,27,20,14,25,18,19,12,13,15,13,14,16,17,15,15,16,11,17,15,21,14,23,15,17,22,51,14,17,5,15,5,K2
29,11,27,27,17,18,12,17,20,18,24,13,20,18,16,14,14,17,13,15,11,28,16,15,21,17,20,50,13,16,5,16,5,K2
32,14,23,21,14,21,16,14,11,20,25,16,18,15,18,15,15,15,14,15,16,31,13,17,19,20,24,53,20,14,6,14,5,K2
27,14,28,13,18,16,14,22,14,11,24,13,23,18,19,14,14,15,9,15,19,26,17,18,17,15,24,53,13,16,10,16,3,K2
24,15,25,10,14,18,17,24,20,14,24,14,26,16,17,15,16,19,15,19,15,17,16,18,13,13,24,58,18,13,20,18,1,K2
24,15,25,12,12,14,17,17,20,20,23,15,25,14,18,16,14,21,16,12,17,19,14,15,19,13,25,56,20,13,7,21,1,K2
29,7,4,11,10,19,13,15,13,13,20,17,16,16,16,15,17,16,22,15,18,9,15,24,16,22,13,54,11,19,5,15,3,K2
24,13,20,9,22,11,16,15,23,15,19,13,21,17,17,14,16,17,20,14,17,13,15,24,19,13,20,52,16,16,6,16,5,K2
33,14,26,28,13,16,15,19,16,18,19,18,22,14,14,15,15,16,14,14,16,28,17,10,23,14,22,51,15,16,4,16,5,K2
34,17,5,19,19,19,15,9,14,20,18,14,17,15,15,16,14,14,22,15,16,34,12,23,25,17,24,54,19,13,4,13,3,K2
29,12,15,7,12,28,15,14,15,15,24,16,20,14,24,17,20,15,17,15,16,23,17,17,14,16,21,54,16,16,20,16,2,K2
30,18,8,14,19,26,20,8,15,15,24,16,26,15,17,17,15,17,17,13,17,23,14,18,13,15,23,56,18,16,18,15,2,K2
27,22,28,13,9,17,18,24,15,18,25,16,21,15,17,16,15,14,16,17,19,21,14,17,17,17,21,56,19,14,8,14,5,K2
22,11,24,16,14,11,14,18,13,18,25,13,28,15,14,14,14,16,18,18,15,15,13,19,14,16,21,59,21,9,21,17,2,K2
19,22,18,7,17,9,20,17,11,14,24,14,23,13,11,18,17,16,13,14,15,24,14,17,19,12,28,58,20,15,12,19,0,K2
29,26,21,25,12,24,19,15,17,19,23,15,14,18,20,14,14,14,14,15,19,17,12,13,17,17,18,55,21,18,8,12,7,K2
28,18,3,16,14,14,15,7,14,9,21,17,18,12,16,15,20,12,14,16,19,26,10,9,18,15,24,55,18,15,5,14,3,K2
30,18,19,25,13,16,17,19,16,14,24,18,18,15,15,16,18,15,15,16,20,27,18,16,23,17,21,53,14,16,4,15,5,K2
28,18,14,22,20,13,18,16,18,12,23,13,22,16,12,17,16,18,15,14,19,25,17,15,23,17,23,58,12,18,5,14,5,K2
25,12,18,7,13,6,16,16,11,12,15,14,23,16,13,17,10,14,17,14,13,14,16,20,19,16,23,53,14,13,10,16,5,K2
27,7,25,14,8,4,13,20,13,16,19,15,24,11,13,17,13,13,15,15,14,21,14,18,17,17,19,50,14,13,14,16,5,K2
28,18,24,23,23,24,14,19,16,12,23,13,24,18,17,14,17,13,11,17,18,25,16,15,19,15,21,52,13,15,8,14,4,K2
30,17,29,16,23,21,15,17,18,20,22,11,14,15,19,14,15,16,14,19,15,29,16,17,17,15,19,49,14,12,9,15,6,K2
29,16,16,28,13,12,16,15,17,18,22,17,24,17,12,15,14,15,17,17,21,19,15,23,17,15,21,52,13,13,5,16,3,K2
28,18,6,11,16,25,15,17,17,15,10,19,18,17,22,14,21,16,19,15,19,22,17,17,17,15,18,50,13,12,11,16,7,K2
30,21,23,15,17,24,18,19,12,21,18,22,11,16,21,15,16,17,17,11,24,24,17,14,22,14,20,56,14,19,4,17,5,K2
26,5,18,12,7,9,13,15,19,12,17,15,19,19,21,16,13,19,14,16,16,33,24,10,20,10,27,52,13,19,12,21,3,K2
29,13,11,17,18,24,14,15,16,11,27,16,23,16,19,14,18,17,17,18,16,24,15,14,17,16,22,56,15,19,11,16,3,K2
29,12,10,4,18,9,16,15,12,8,17,17,17,12,17,18,17,13,11,16,19,20,15,13,20,17,19,52,17,15,6,15,7,K2
31,11,16,24,15,15,16,16,19,13,24,18,25,15,12,20,14,15,17,16,20,23,15,9,23,14,23,58,14,19,7,16,3,K2
26,15,23,9,12,8,15,20,11,9,19,12,20,19,13,16,12,16,15,14,11,19,14,15,22,14,19,51,16,16,7,16,6,K2
23,8,16,7,21,7,11,15,14,16,24,12,23,17,11,14,15,17,17,12,15,12,24,21,11,10,16,60,9,17,24,17,6,K2
30,28,18,14,11,17,21,14,14,16,20,13,19,18,21,14,21,11,15,15,15,20,15,17,19,15,23,57,16,14,6,15,3,K2
27,8,26,12,16,17,13,21,20,21,24,11,15,16,20,19,16,19,17,18,16,20,13,18,21,14,22,56,20,16,5,16,3,K2
29,13,13,7,6,6,15,11,21,16,13,15,26,14,17,15,14,17,13,13,18,21,15,13,17,13,19,48,16,17,12,19,10,K2
27,26,17,5,23,10,22,21,16,10,17,15,24,18,17,17,17,15,15,16,14,16,19,16,21,15,25,52,15,14,11,15,6,K2
30,22,28,13,18,16,16,22,15,18,20,16,17,14,18,13,14,12,12,16,17,14,17,11,22,17,24,54,13,19,6,12,5,K2
31,3,17,13,18,21,7,17,16,12,20,14,17,18,15,15,16,19,18,18,21,14,13,13,16,15,24,54,23,19,13,17,3,K2
30,15,25,16,11,17,18,22,14,12,20,14,19,14,17,17,17,16,10,18,16,14,16,10,22,14,22,55,17,21,5,17,4,K2
31,12,21,18,15,15,17,21,13,17,23,15,14,15,20,18,12,17,17,10,19,14,14,13,23,14,23,53,18,19,6,18,5,K2
32,17,18,23,15,21,18,16,18,16,19,16,17,16,15,14,14,17,16,14,17,19,19,14,19,15,17,56,13,15,7,16,7,K2
30,13,23,15,16,22,17,16,18,17,23,15,23,13,15,20,14,16,15,18,19,22,15,15,21,15,24,57,17,17,6,16,3,K2
24,23,24,10,19,10,19,23,14,15,21,14,20,20,17,19,16,14,14,16,16,17,16,15,22,16,25,55,14,18,7,15,3,K2
25,4,18,7,14,16,7,17,13,17,23,12,24,15,16,14,14,17,16,18,16,12,14,18,14,13,24,61,24,14,22,19,3,K2
27,10,21,10,18,16,13,9,13,19,22,21,18,17,18,15,11,16,11,16,17,18,14,16,21,13,21,59,16,15,5,16,5,K2
26,14,14,16,21,13,14,9,11,12,25,12,21,19,16,16,13,12,17,17,16,30,9,16,24,12,21,56,23,18,4,17,5,K2
32,17,29,25,17,28,13,16,13,21,17,15,12,16,19,13,15,15,11,15,18,28,14,14,18,16,20,45,16,13,9,15,7,K2
28,15,20,18,14,12,9,15,14,13,26,15,19,13,15,8,13,16,13,13,13,29,19,17,20,16,26,51,10,14,7,13,2,K2
31,9,24,22,15,18,16,23,20,24,25,16,13,10,22,11,13,19,13,15,21,20,16,15,20,16,20,54,19,15,7,14,7,K2
27,10,18,12,18,13,17,24,7,7,19,14,17,16,14,16,13,15,16,18,13,21,16,17,20,15,20,51,15,15,6,17,5,K2
26,9,18,14,18,11,17,17,12,17,18,19,21,15,13,18,12,18,17,15,16,14,16,16,19,15,23,56,14,15,7,18,3,K2
30,8,25,12,14,29,16,22,19,15,24,11,22,17,20,18,15,19,15,16,17,24,15,15,13,15,21,53,19,13,19,16,3,K2
26,8,15,13,21,17,14,17,12,13,21,19,20,15,18,16,17,16,19,15,14,13,15,14,18,16,20,61,18,22,7,17,4,K2
26,5,20,16,14,20,19,17,12,10,25,19,21,15,15,18,15,22,11,11,14,14,10,17,14,13,16,59,26,12,12,17,8,K2
28,11,30,17,13,16,18,25,15,16,17,14,22,20,15,13,15,20,13,17,14,27,16,16,20,15,19,44,15,15,7,16,7,K2
32,24,21,15,10,25,17,15,20,15,24,15,16,14,12,16,14,13,13,18,17,30,17,17,16,13,24,55,19,15,11,15,4,K2
31,3,21,13,19,18,12,18,19,18,21,21,23,19,16,17,16,22,17,17,19,27,15,15,17,16,23,53,16,15,12,15,3,K2
31,3,19,10,16,18,10,17,16,16,24,19,22,18,13,16,16,21,17,17,19,24,14,16,15,16,24,56,19,15,15,15,3,K2
24,17,17,4,15,5,15,15,15,16,12,15,9,16,9,16,16,15,15,15,13,35,16,13,14,17,11,36,15,20,15,12,19,K3
21,17,15,4,18,5,15,17,15,17,10,15,9,16,12,17,15,17,14,16,15,38,16,15,12,16,12,39,14,16,19,15,17,K3
22,15,16,4,19,4,15,17,15,17,10,14,10,15,11,17,15,18,14,16,15,32,15,16,13,16,14,37,16,15,20,15,19,K3
20,15,15,4,17,4,15,17,15,19,10,15,9,16,10,16,15,17,14,16,15,39,16,16,12,16,12,34,16,17,21,15,21,K3
21,16,19,5,18,5,14,15,15,18,11,15,9,15,11,17,15,17,12,17,13,37,15,17,13,16,13,38,15,12,16,15,19,K3
19,16,16,5,14,5,15,16,14,18,11,15,9,16,11,16,15,17,13,16,15,38,15,17,12,16,12,38,15,15,19,15,19,K3
17,16,16,7,16,6,14,17,15,17,12,15,7,16,13,16,14,17,13,16,16,8,15,17,26,15,26,58,16,14,5,15,7,K3
20,16,16,4,17,4,14,16,15,17,10,15,10,15,11,16,15,17,14,16,15,34,16,16,12,16,13,38,15,15,21,15,20,K3
23,15,17,4,14,5,15,16,15,17,9,15,7,16,11,16,15,17,14,16,14,38,15,15,12,16,12,39,18,15,16,14,18,K3
27,18,17,4,17,3,15,17,15,16,10,15,11,15,10,15,15,15,14,15,14,30,16,14,15,15,14,43,15,18,14,14,16,K3
22,17,15,5,17,5,14,16,14,17,10,15,8,16,11,16,15,17,14,17,15,35,15,16,12,16,12,44,15,16,18,14,19,K3
22,18,17,4,17,5,15,16,14,17,10,15,8,16,11,16,15,16,14,16,14,37,15,17,13,16,13,36,16,15,16,15,18,K3
28,18,20,3,16,5,14,15,16,17,11,17,13,16,10,16,15,14,13,14,14,34,15,17,14,13,15,38,13,18,16,16,17,K3
20,16,19,3,16,5,15,15,16,17,11,17,11,18,10,18,15,16,13,16,14,33,16,13,13,14,12,42,15,17,19,18,18,K3
23,16,13,6,17,5,15,16,15,20,7,15,7,16,10,17,16,15,15,16,12,24,15,16,15,16,17,49,16,15,16,14,13,K3
19,17,14,5,18,5,15,17,15,18,10,15,9,15,11,16,15,17,14,16,15,37,15,16,11,16,12,38,15,17,19,14,18,K3
20,16,16,5,19,5,15,17,16,18,10,15,9,15,12,16,15,16,13,16,15,34,16,15,12,15,12,42,15,17,18,16,18,K3
21,16,16,5,17,5,15,16,15,18,11,15,8,16,11,17,15,17,13,16,15,38,16,16,12,16,12,35,16,15,19,15,20,K3
24,16,16,5,17,4,15,16,15,18,10,15,8,16,10,16,14,17,14,16,15,39,16,17,13,17,13,34,16,13,18,15,20,K3
28,17,16,5,16,4,15,16,14,18,11,14,11,16,9,17,16,17,14,17,15,9,15,17,26,15,25,52,16,18,8,15,7,K3
21,15,15,4,17,4,15,16,15,18,10,15,10,16,10,16,15,17,14,16,15,30,16,16,14,16,13,45,15,16,18,15,18,K3
26,18,17,5,15,3,15,17,15,17,11,16,11,17,10,17,14,16,13,15,14,37,16,15,15,15,14,38,16,19,15,16,15,K3
24,17,14,5,16,4,15,17,15,17,9,16,9,16,10,16,16,15,15,15,16,38,16,15,12,16,12,38,15,16,16,15,17,K3
18,16,16,5,18,5,16,16,15,17,11,15,9,15,11,16,15,16,13,16,15,39,17,15,12,16,11,36,16,16,19,15,19,K3
27,12,16,6,16,4,14,18,16,16,8,16,9,16,10,16,15,18,15,15,14,39,16,16,14,16,14,31,14,16,16,15,15,K3
25,16,15,5,15,4,14,17,15,17,10,16,8,16,11,16,14,17,14,16,15,38,16,15,12,16,12,37,14,16,17,15,17,K3
24,16,15,5,17,4,15,16,16,17,10,15,10,15,9,17,16,16,15,16,15,32,16,15,15,16,14,40,15,16,16,15,17,K3
27,22,19,4,15,5,16,17,15,18,8,18,11,16,11,15,15,9,12,14,15,33,18,14,16,16,14,35,19,18,15,15,14,K3
26,17,16,4,14,4,15,16,15,17,9,16,11,16,9,15,15,15,15,15,15,32,17,15,14,16,13,37,20,18,16,15,16,K3
27,18,18,4,17,5,13,17,17,16,12,16,12,16,10,14,14,15,13,14,15,39,16,16,14,15,15,31,16,15,13,14,17,K3
27,18,17,4,17,5,14,17,17,17,9,16,10,15,9,16,14,15,14,15,15,38,15,16,14,16,14,32,15,14,15,12,17,K3
22,15,17,5,14,7,15,16,16,17,11,17,7,15,10,15,15,17,14,15,15,9,16,16,26,15,27,57,15,12,7,17,4,K3
24,15,16,5,17,4,14,17,16,17,8,15,9,15,11,16,14,17,15,15,14,33,16,14,13,17,13,34,16,15,16,14,17,K3
24,17,16,5,16,5,13,19,15,18,11,16,8,15,12,15,14,19,13,15,17,34,17,15,13,17,12,32,15,16,16,15,18,K3
21,21,18,4,16,4,14,17,12,18,10,14,12,17,10,17,15,13,10,16,16,30,17,15,16,15,14,35,14,18,15,16,15,K3
26,16,16,4,17,4,14,19,17,16,10,16,11,15,11,15,15,17,14,15,15,33,16,14,13,16,12,35,16,16,16,15,16,K3
26,16,15,4,16,4,15,17,16,18,10,15,12,15,9,16,16,16,15,16,16,33,16,15,13,16,13,37,16,15,16,14,16,K3
25,14,14,4,14,4,14,17,16,17,10,15,10,17,9,16,15,18,15,16,15,32,16,15,14,16,14,36,11,17,18,16,17,K3
26,16,12,6,13,6,19,18,14,20,7,16,7,17,8,17,17,14,14,17,20,40,19,15,12,15,14,33,16,17,15,17,17,K3
20,17,13,5,16,5,14,17,14,18,11,16,8,16,11,16,15,17,14,16,15,37,16,16,11,16,12,39,14,17,20,15,19,K3
15,17,16,6,15,6,14,17,15,17,11,17,9,18,12,17,15,17,14,16,14,7,16,17,27,17,27,57,15,16,6,16,6,K3
25,16,15,4,14,4,14,16,16,17,9,17,11,18,10,16,15,17,15,15,15,8,18,17,25,18,27,54,13,17,8,15,7,K3
16,16,16,6,14,5,14,16,15,17,11,17,9,18,11,16,15,18,13,16,14,7,16,16,27,18,27,57,13,15,7,16,6,K3
19,18,15,5,16,5,15,17,15,18,10,15,9,16,11,16,15,16,14,16,15,36,16,16,12,16,12,37,16,16,20,14,18,K3
21,16,15,4,15,5,15,16,15,18,10,16,8,15,12,16,15,17,14,16,15,39,15,15,11,16,12,38,17,16,19,15,18,K3
16,16,16,6,13,6,14,16,15,18,11,18,8,18,11,17,15,17,14,17,15,8,16,17,27,18,26,57,16,14,6,16,6,K3
24,16,14,4,17,5,14,18,14,18,9,15,10,15,11,16,15,17,14,16,15,35,16,15,12,16,13,38,13,18,18,15,16,K3
21,20,17,5,14,5,12,18,14,18,9,18,8,20,10,16,15,17,11,15,15,7,17,14,26,17,26,55,11,17,6,18,7,K3
22,16,14,5,17,4,15,17,15,17,10,15,8,15,12,17,14,17,14,16,15,37,16,15,13,16,12,43,14,16,16,14,15,K3
22,17,14,5,16,4,15,17,15,17,10,15,9,15,10,16,15,16,15,16,15,38,16,15,11,16,11,37,14,16,19,15,19,K3
24,17,16,5,18,4,15,18,15,17,10,16,11,15,10,16,15,16,15,16,15,35,16,14,13,16,13,36,16,18,16,14,18,K3
19,16,14,4,17,5,14,17,15,17,10,15,9,16,11,16,15,17,14,16,15,34,15,15,12,16,12,37,15,16,21,15,19,K3
19,15,13,5,17,4,15,17,16,18,10,15,9,15,10,17,16,17,15,16,15,36,16,16,12,16,12,37,16,17,20,14,20,K3
24,20,14,3,17,4,16,16,16,18,10,15,10,16,8,18,16,14,16,15,16,34,16,16,15,17,14,38,16,15,14,14,16,K3
23,16,15,4,14,4,14,17,15,17,10,15,10,16,10,16,15,17,14,16,15,37,16,16,12,16,12,36,13,16,19,15,18,K3
20,17,15,4,16,4,14,17,14,16,10,16,10,16,10,16,16,17,14,16,14,39,16,15,11,16,11,36,14,16,19,15,18,K3
20,18,13,5,15,5,15,17,15,17,11,16,8,15,11,17,15,16,15,16,15,38,16,15,13,16,12,39,15,17,18,14,18,K3
20,17,17,5,19,5,15,15,15,18,11,15,9,15,11,16,15,16,14,16,15,36,16,15,12,16,12,39,14,14,17,15,18,K3
22,17,18,5,17,6,16,15,16,18,11,15,7,16,13,17,15,16,13,16,15,40,15,16,12,16,12,32,19,13,19,15,19,K3
20,20,15,4,14,5,14,17,14,18,9,19,9,18,12,18,14,16,13,16,14,29,16,16,13,14,14,34,15,17,20,18,20,K3
20,17,16,5,16,5,14,14,14,16,10,16,7,17,11,16,15,17,15,16,13,28,15,15,13,16,14,38,15,15,18,14,20,K3
20,16,16,6,16,6,15,14,14,16,11,16,7,16,11,16,16,17,15,17,13,29,16,16,14,16,14,36,15,14,18,14,18,K3
26,17,18,4,14,5,14,17,14,18,11,18,9,16,11,15,14,17,12,16,16,26,16,16,17,16,16,39,16,15,15,15,15,K3
30,20,15,4,14,5,15,18,13,17,10,18,9,17,9,16,15,13,15,16,14,25,15,17,16,16,15,38,17,16,15,15,15,K3
19,18,13,4,15,5,14,17,13,18,12,18,9,16,9,16,15,16,14,17,15,27,16,16,14,16,15,39,15,16,19,14,18,K3
22,17,16,4,15,5,15,16,15,18,10,16,9,16,9,16,15,15,13,16,14,27,16,15,14,16,16,42,15,16,17,14,16,K3
29,25,22,4,18,4,19,16,12,22,11,14,16,17,9,16,14,12,11,12,17,28,15,14,15,16,15,42,12,20,17,15,13,K3
22,16,17,6,18,6,15,15,16,18,10,15,6,16,10,17,16,15,14,16,15,29,16,15,14,16,14,38,16,16,17,14,18,K3
26,21,19,3,17,4,15,17,14,20,7,16,17,16,9,14,16,14,12,15,14,29,16,14,16,15,16,37,13,18,17,15,13,K3
27,16,14,4,17,3,14,18,14,17,11,15,13,15,10,15,15,17,14,17,15,38,17,17,15,15,12,34,10,17,15,14,15,K3
26,15,16,4,18,4,14,17,15,17,9,15,11,15,10,16,15,18,12,16,15,39,17,16,13,15,12,32,10,17,17,15,17,K3
19,17,16,5,16,6,15,17,15,17,11,17,9,18,11,16,15,16,13,16,15,6,16,17,27,16,27,59,15,15,7,18,7,K3
19,16,14,5,16,4,14,16,14,17,10,15,10,16,10,16,15,17,14,17,15,37,16,16,12,16,12,35,14,16,20,14,20,K3
19,18,17,6,16,5,15,15,14,18,11,15,8,16,11,17,14,17,13,16,15,39,16,16,12,16,11,35,15,14,18,15,20,K3
18,17,15,5,16,5,14,17,14,18,10,16,9,14,10,15,14,17,13,16,15,38,15,17,11,16,12,36,15,15,20,15,19,K3
31,9,17,12,20,12,10,11,15,22,13,17,14,16,12,13,16,9,13,19,17,25,15,15,15,16,16,44,15,18,15,13,15,K3
18,16,15,4,17,4,16,16,16,17,10,15,11,16,11,16,16,16,15,16,17,37,15,17,10,16,11,36,16,15,23,16,22,K4
27,21,19,4,15,4,15,15,13,15,11,16,11,16,11,16,15,13,14,15,13,41,16,15,12,16,14,30,15,14,19,15,16,K4
23,16,15,4,16,4,15,16,15,15,9,16,10,15,8,16,16,16,16,16,16,42,16,16,12,16,11,33,16,15,22,16,22,K4
19,17,17,4,16,4,15,15,15,15,9,15,11,16,10,16,16,16,16,16,16,39,15,16,10,16,10,31,15,15,24,16,24,K4
23,17,14,5,16,3,15,17,15,16,8,15,11,15,11,15,16,14,15,15,15,39,15,16,11,16,12,36,18,15,20,16,20,K4
22,16,16,5,18,7,15,16,15,15,11,15,7,16,12,16,16,16,15,16,15,14,17,15,25,14,25,52,14,17,11,18,10,K4
23,18,19,6,20,4,15,14,15,16,10,15,8,14,10,15,15,15,15,16,15,47,15,13,9,15,11,23,16,18,25,16,23,K4
22,19,15,4,18,4,15,16,15,15,11,15,10,15,12,16,16,15,16,15,16,5,15,16,28,14,28,56,18,20,12,17,7,K4
19,18,17,5,16,5,16,15,14,16,10,16,9,16,10,15,15,15,15,16,16,40,15,17,10,16,11,28,15,15,24,15,23,K4
29,17,11,5,17,4,16,18,14,15,9,15,13,17,8,15,17,14,20,16,16,49,15,16,9,15,12,27,14,16,17,16,19,K4
19,17,15,5,16,5,15,16,15,15,10,16,10,15,9,16,16,16,17,16,16,44,16,16,9,16,10,27,15,16,24,15,24,K4
26,16,17,4,17,4,16,16,15,16,10,15,12,15,10,17,15,16,14,16,16,38,15,16,14,16,13,31,15,15,19,16,19,K4
21,16,19,5,14,7,15,14,15,15,9,15,6,17,8,16,15,17,15,16,15,52,16,14,11,15,12,7,15,12,26,16,22,K4
20,17,18,4,14,5,16,15,15,14,11,17,12,16,11,15,15,14,15,16,16,26,16,15,15,16,16,47,16,17,19,15,18,K4
18,16,16,7,17,6,16,16,15,16,10,16,7,15,10,16,16,15,15,16,16,6,17,16,25,14,26,58,14,14,12,18,11,K4
20,17,17,5,17,4,16,15,15,15,10,15,10,15,10,15,15,15,16,16,16,42,16,16,11,16,10,32,15,16,22,16,21,K4
22,16,17,4,15,4,16,15,15,15,9,16,10,16,10,15,16,16,16,16,15,40,15,15,10,16,10,27,16,15,24,15,22,K4
21,18,16,4,17,4,17,17,14,16,10,15,10,15,12,15,15,14,15,16,17,21,16,17,18,16,19,44,16,16,18,15,16,K4
26,14,17,4,16,4,15,16,16,15,9,16,11,16,9,15,15,17,16,16,16,34,15,15,15,16,14,37,17,14,19,16,18,K4
26,18,18,4,14,3,16,16,12,15,9,16,11,16,10,11,15,18,15,16,16,21,14,15,18,16,19,45,22,16,18,16,13,K4
23,17,16,4,16,3,15,16,14,15,9,15,11,15,10,15,15,16,16,16,16,34,17,16,13,16,12,35,15,16,21,16,22,K4
22,17,16,4,14,4,14,16,14,15,9,16,11,16,10,15,15,16,15,16,16,32,16,16,13,16,12,36,15,16,22,16,21,K4
24,17,15,4,14,4,15,16,14,16,9,16,10,16,10,15,15,16,15,16,16,27,16,17,14,16,14,40,15,15,20,16,20,K4
20,18,17,4,16,4,15,15,14,16,10,15,11,16,10,15,15,16,15,16,16,11,17,16,25,16,25,54,14,16,13,16,12,K4
20,18,17,6,14,6,15,16,14,15,11,16,8,16,11,16,16,15,15,16,16,6,15,18,26,16,27,59,14,12,10,14,9,K4
27,20,15,4,14,3,16,17,14,15,9,15,11,16,11,15,15,13,17,15,16,37,16,15,13,15,13,34,12,19,18,16,18,K4
20,17,17,7,14,6,15,16,15,16,11,16,8,16,11,15,15,15,14,16,16,9,15,16,25,16,26,56,15,15,7,16,8,K4
28,17,19,4,15,4,16,18,16,17,8,16,13,14,11,15,15,15,12,16,16,9,13,13,24,14,26,53,22,20,8,14,10,K4
25,19,19,5,11,4,17,14,16,13,10,19,11,20,8,16,14,16,14,15,17,40,17,14,10,14,10,19,13,15,22,18,19,K4
18,16,18,6,14,6,14,15,15,15,11,16,8,16,11,16,15,17,15,16,16,7,15,16,26,16,27,57,15,15,8,16,8,K4
18,16,16,6,18,6,16,16,15,16,11,15,9,15,11,16,16,16,15,16,16,6,17,16,27,15,27,59,15,16,9,17,8,K4
18,19,15,5,13,5,16,16,14,15,10,16,10,17,11,16,15,15,16,16,16,20,15,16,18,17,18,32,15,16,23,14,23,K4
27,14,15,4,9,5,12,19,16,14,10,18,11,16,12,15,15,18,15,15,17,37,15,18,13,15,11,32,14,13,19,15,16,K4
27,14,15,4,12,4,13,18,16,15,9,17,11,16,12,14,15,19,15,16,16,36,15,16,14,15,11,35,15,14,19,15,17,K4
19,18,16,5,16,5,14,15,13,15,10,16,8,15,10,15,16,17,16,16,16,38,14,15,10,16,10,29,14,15,23,15,24,K4
20,19,18,6,16,4,13,14,13,14,10,16,8,15,10,16,16,17,16,16,15,28,15,15,14,15,14,39,15,15,19,15,19,K4
31,24,19,4,15,3,13,15,13,15,7,17,14,15,13,16,15,12,14,11,17,14,13,10,21,15,24,48,18,20,14,15,11,K4
21,17,16,5,16,4,14,15,14,15,9,16,8,15,11,17,16,17,15,16,15,27,14,16,15,15,16,36,15,15,20,16,21,K4
20,18,13,5,15,4,14,17,14,16,9,16,8,16,10,16,16,17,16,16,17,32,15,15,11,16,12,31,15,17,22,15,22,K4
29,21,17,4,15,3,15,16,14,15,10,16,14,16,12,14,15,12,16,15,14,33,15,16,14,15,15,39,15,16,15,16,17,K4
22,16,16,5,15,4,15,15,15,15,10,16,7,16,10,17,16,16,16,16,15,23,15,15,15,16,15,41,15,16,19,15,21,K4
25,19,17,6,15,5,12,16,14,17,10,15,6,17,9,16,14,18,14,16,16,26,15,15,13,16,14,41,15,17,18,15,17,K4
21,18,16,6,16,5,12,16,13,16,9,15,7,17,9,16,15,18,15,16,15,28,16,15,13,16,14,41,15,17,20,15,18,K4
21,16,15,6,14,7,17,18,6,14,8,16,12,15,10,14,16,14,15,18,15,29,17,15,13,16,16,20,15,16,23,16,19,K4
20,13,10,6,19,5,16,19,15,18,9,12,7,13,10,16,16,18,17,17,15,21,18,19,16,13,17,34,16,17,19,14,19,K4
