@attribute 'RGB Color Histogram55' numeric
@attribute 'RGB Color Histogram56' numeric
@attribute 'RGB Color Histogram57' numeric
@attribute 'RGB Color Histogram58' numeric
@attribute 'RGB Color Histogram59' numeric
@attribute 'RGB Color Histogram60' numeric
@attribute 'RGB Color Histogram61' numeric
@attribute 'RGB Color Histogram62' numeric
@attribute 'RGB Color Histogram63' numeric
@attribute class {K1,K2,K3,K4,K5,K6}

@data

45,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,38,10,0,0,4,36,10,0,0,0,0,0,0,0,0,0,49,5,0,0,11,34,38,0,0,2,68,28,0,0,1,4,255,8,0,0,28,24,6,0,0,2,21,15,0,0,4,136,K2
34,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,255,20,0,0,132,69,5,0,0,0,0,0,0,0,0,0,60,3,0,0,30,127,4,0,0,8,27,5,0,0,17,6,13,4,0,0,221,241,8,0,0,11,85,11,0,0,22,217,K2
87,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,246,3,0,0,12,22,3,0,0,0,0,0,0,0,0,0,127,4,0,0,125,241,7,0,0,12,117,10,0,0,0,2,235,0,0,0,126,20,0,0,0,3,136,128,0,0,1,255,K2
49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,0,46,7,0,0,0,0,0,0,0,0,0,255,3,0,0,1,50,28,0,0,4,219,6,0,0,0,0,2,0,0,0,0,6,1,0,0,0,26,39,0,0,0,133,K2
53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,1,55,4,0,0,0,0,0,0,0,0,0,255,3,0,0,2,53,32,0,0,1,212,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,54,0,0,0,135,K2
74,18,0,0,0,6,0,0,0,0,0,0,0,0,0,0,91,28,0,0,7,29,0,0,0,0,0,0,0,0,0,0,231,5,0,0,150,91,1,0,0,0,4,0,0,0,1,1,87,0,0,0,255,40,0,0,0,0,59,25,0,0,6,201,K2
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,0,0,4,52,1,0,0,0,0,0,0,0,0,0,103,7,0,0,7,66,16,0,0,11,187,35,0,0,0,0,255,0,0,0,0,31,9,0,0,4,57,81,0,0,1,163,K2
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,0,0,1,39,1,0,0,0,0,0,0,0,0,0,109,8,0,0,4,61,47,0,0,1,236,22,0,0,0,0,255,0,0,0,0,25,3,0,0,1,41,32,0,0,0,176,K2
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,0,0,2,16,3,0,0,0,0,0,0,0,0,0,255,10,0,0,4,48,30,0,0,4,122,20,0,0,0,5,0,0,0,0,0,2,1,0,0,1,28,15,0,0,0,110,K2
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5,0,0,1,41,4,0,0,0,0,0,0,0,0,0,255,9,0,0,1,70,29,0,0,1,183,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,35,0,0,0,124,K2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,255,2,0,0,5,28,8,0,0,13,94,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,46,16,0,0,0,86,K2
97,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,133,69,0,0,0,4,0,0,0,0,0,0,7,0,0,0,15,48,3,0,0,12,6,0,0,0,0,0,0,0,0,0,114,255,3,0,0,17,9,0,0,0,0,85,K2
97,1,0,0,37,4,0,0,0,0,0,0,0,0,0,0,57,3,0,0,133,34,0,0,0,3,0,0,0,0,0,0,31,2,0,0,27,73,2,0,2,14,3,1,0,0,0,0,21,5,0,0,255,176,5,0,0,15,18,6,0,0,8,96,K2
142,39,0,0,6,7,0,0,0,0,0,0,0,0,0,0,24,15,0,0,9,218,14,0,0,1,1,0,0,0,0,0,11,4,0,0,6,46,10,0,0,1,56,24,0,0,1,5,36,3,0,0,255,87,5,0,0,3,27,24,0,0,2,181,K2
83,19,0,0,13,51,0,0,0,0,0,0,0,0,0,0,53,39,0,0,45,106,15,0,0,1,8,0,0,0,0,0,38,10,0,0,19,86,5,0,0,2,12,10,0,0,0,27,71,4,0,0,255,102,7,0,0,7,22,10,0,0,4,157,K2
62,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,66,24,0,0,26,64,3,0,0,0,1,0,0,0,0,0,41,0,0,0,28,18,3,0,0,2,20,15,0,0,0,5,97,0,0,0,255,37,0,0,1,19,30,7,0,0,5,127,K2
72,1,0,0,6,11,0,0,0,0,0,0,0,0,0,0,27,33,0,0,11,255,0,0,0,0,0,0,0,0,0,0,2,0,0,0,29,44,12,0,0,8,182,2,0,0,0,0,0,0,0,0,96,182,0,0,0,2,54,24,0,0,9,177,K2
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,2,91,9,0,0,0,1,0,0,0,0,0,255,1,0,0,3,58,39,0,0,1,154,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,88,46,0,0,0,129,K2
47,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,74,5,0,0,8,12,1,0,3,6,12,1,0,0,0,1,255,1,0,0,3,5,0,0,0,4,25,10,0,0,0,89,K2
60,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,10,0,0,2,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,1,0,0,8,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10,255,0,0,0,18,K2
45,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,2,5,0,0,0,0,0,0,0,0,0,43,8,0,0,4,22,10,0,0,2,93,15,0,0,0,0,255,0,0,0,2,15,6,0,0,5,68,42,0,0,0,102,K2
163,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10,0,0,1,17,1,0,0,0,0,0,0,0,0,0,255,20,0,0,23,115,100,0,0,3,146,124,0,0,0,0,45,5,0,0,0,19,12,0,0,1,56,121,0,0,0,195,K2
35,41,0,0,0,10,9,0,0,0,0,0,0,0,0,0,15,14,0,0,0,65,74,11,0,0,27,66,0,0,0,0,255,16,0,0,0,61,42,0,0,0,100,169,0,0,0,41,0,0,0,0,0,0,0,0,0,0,23,37,0,0,0,151,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6,0,0,0,66,64,0,0,0,1,0,0,0,0,0,255,9,0,0,0,84,60,0,0,0,198,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,77,0,0,0,155,K2
10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,255,16,0,0,1,18,20,0,0,0,71,6,0,0,0,0,21,0,0,0,0,10,3,0,0,1,66,58,0,0,0,88,K2
69,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,0,0,2,20,2,0,0,0,0,0,0,0,0,0,14,2,0,0,29,16,3,0,2,5,4,1,0,0,0,0,255,7,0,0,41,33,2,0,3,61,13,7,0,0,5,83,K2
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,11,0,0,25,86,0,0,0,0,0,0,0,0,0,0,8,0,0,0,18,154,2,0,0,2,11,0,0,0,0,0,0,0,0,0,255,106,0,0,0,2,72,4,0,0,11,151,K2
150,20,0,0,2,5,0,0,0,0,0,0,0,0,0,0,12,21,0,0,4,183,17,0,0,0,0,0,0,0,0,0,0,0,0,0,70,255,6,0,0,1,165,10,0,0,12,17,0,0,0,0,0,0,0,0,0,0,9,3,0,0,8,173,K2
229,6,0,0,1,4,1,0,0,0,0,0,0,0,0,0,38,28,0,0,6,65,3,0,0,0,3,0,0,0,0,0,45,5,0,0,121,95,7,0,0,15,255,5,0,0,1,5,21,0,0,0,246,156,0,0,0,43,61,13,0,0,13,253,K2
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,0,0,0,76,1,0,0,0,0,0,0,0,0,0,57,9,0,0,0,70,74,0,0,0,255,6,0,0,0,0,226,1,0,0,0,26,6,0,0,0,100,61,0,0,0,200,K2
37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,9,0,0,0,10,1,0,0,0,0,0,0,0,0,0,255,11,0,0,12,73,7,0,0,11,129,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,86,0,0,0,118,K2
95,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,10,0,0,0,20,1,0,0,0,0,0,0,0,0,0,255,10,0,0,1,41,12,0,0,1,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,123,0,0,0,93,K2
57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,27,0,0,1,37,2,0,0,0,0,0,0,0,0,0,255,1,0,0,1,78,29,0,0,5,121,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,101,120,0,0,6,172,K2
96,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,24,0,0,1,79,0,0,0,0,0,0,0,0,0,0,255,5,0,0,5,181,66,0,0,1,146,3,0,0,0,0,0,0,0,0,0,5,4,0,0,1,221,216,0,0,1,171,K2
62,1,2,0,0,0,11,0,0,0,21,2,0,0,0,0,13,0,0,0,1,1,0,0,0,0,8,4,0,0,0,0,62,4,0,0,12,7,1,0,5,17,47,8,0,0,0,1,255,0,0,0,0,0,0,0,0,2,37,4,0,0,2,108,K2
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,4,0,0,3,21,0,0,0,0,0,0,0,0,0,0,93,5,0,0,1,98,15,0,0,0,149,0,0,0,0,0,255,4,0,0,0,80,24,0,0,0,153,184,0,0,0,105,K2
3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,3,0,0,6,29,0,0,0,0,0,0,0,0,0,109,37,5,0,1,21,94,0,0,1,122,13,0,0,0,0,255,11,0,0,0,11,22,0,0,0,71,26,0,0,0,164,K2
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,10,1,1,0,0,0,0,0,0,0,0,0,51,4,0,0,27,14,13,0,7,29,25,5,0,0,0,0,255,0,0,0,8,23,2,0,0,12,125,8,0,0,8,113,K2
30,74,43,0,0,0,1,0,0,0,0,0,0,0,0,0,4,29,101,0,0,0,86,0,0,0,0,0,0,0,0,0,12,32,46,0,0,1,212,17,0,0,126,143,0,0,0,2,233,132,33,0,0,0,22,1,0,0,8,88,0,0,0,255,K2
43,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,245,25,0,0,0,56,4,0,0,0,1,0,0,0,0,0,22,3,0,0,0,251,35,0,0,1,255,16,0,0,1,2,0,0,0,0,0,0,0,0,0,0,23,173,0,0,2,194,K2
38,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,58,8,0,0,11,11,0,0,0,1,0,0,0,0,0,0,56,9,0,0,51,46,7,0,1,24,25,0,0,0,4,0,255,1,0,0,6,14,3,0,0,11,48,15,0,0,15,105,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,17,0,0,0,111,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,82,0,0,0,190,20,0,0,46,32,0,0,0,0,0,0,0,0,0,0,26,6,0,0,10,98,K2
1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,74,77,13,0,0,11,0,0,0,0,0,0,255,1,0,0,4,31,33,0,0,35,146,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,75,0,0,0,144,K2
1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,92,76,15,0,0,14,0,0,0,0,0,0,255,1,0,0,4,30,36,0,1,36,151,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,76,0,0,0,150,K2
99,34,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,14,0,0,4,27,31,0,0,0,11,0,0,0,0,0,255,1,0,0,1,17,17,0,0,2,182,25,0,0,6,5,0,0,0,0,0,0,0,0,0,0,33,80,0,0,13,138,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,3,35,46,0,0,0,5,0,0,0,0,0,255,22,0,0,0,62,73,0,0,0,166,53,0,0,0,2,0,0,0,0,0,0,1,0,0,0,22,52,0,0,0,141,K2
112,41,0,0,4,7,0,0,0,0,0,0,0,0,0,0,33,18,1,0,6,37,20,0,0,0,3,0,0,0,0,0,255,42,0,0,58,75,24,0,0,5,157,52,0,0,0,1,1,2,0,0,1,4,1,0,0,0,31,25,0,0,3,187,K2
50,4,0,0,3,2,0,0,0,1,3,0,0,0,0,0,27,3,0,0,7,11,3,0,0,1,14,0,0,0,0,0,101,4,0,0,7,13,3,0,0,3,89,12,0,0,0,2,255,1,0,0,0,2,0,0,0,1,29,11,0,0,1,119,K2
65,13,0,0,6,22,5,0,0,0,1,0,0,0,0,0,20,5,0,0,3,32,9,0,0,1,36,4,0,0,1,1,18,0,0,0,4,13,2,0,0,1,26,15,0,0,2,27,255,3,0,0,31,16,1,0,0,3,13,7,0,0,4,85,K2
130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,4,0,0,89,15,0,0,11,2,0,0,0,0,0,0,15,0,0,0,29,25,0,0,71,240,23,0,0,23,5,0,255,4,0,0,4,11,1,0,0,15,33,3,0,15,84,93,K2
173,14,0,0,37,0,0,0,1,0,0,0,0,0,0,0,85,44,0,0,255,152,13,0,34,13,0,0,0,0,0,0,17,2,0,0,17,50,22,0,16,86,70,5,0,1,1,0,133,0,0,0,240,59,4,0,5,61,77,13,0,0,30,203,K2
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,17,0,0,0,52,47,0,0,0,0,0,0,0,0,0,255,2,0,0,0,29,67,3,0,0,205,24,0,0,19,7,21,0,0,0,0,0,0,0,0,0,18,4,0,0,5,215,K2
28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,42,5,0,0,30,179,0,0,0,0,0,0,0,0,0,50,11,0,0,0,33,140,0,0,0,145,83,0,0,0,0,255,0,0,0,0,10,4,0,0,0,113,77,0,0,0,206,K2
1,5,0,0,0,3,2,0,0,0,0,0,0,0,0,0,7,4,0,0,0,5,12,0,0,0,5,0,0,0,0,0,255,13,0,0,1,30,13,0,0,3,102,12,0,0,24,21,0,0,0,0,0,0,0,0,0,0,41,14,0,0,15,60,K2
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,19,7,0,0,0,0,0,0,0,0,0,255,7,0,0,0,24,23,0,0,3,127,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,54,0,0,1,84,K2
76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,11,5,0,0,0,0,0,0,0,0,0,0,255,20,0,0,3,46,9,0,0,3,87,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,44,0,0,0,107,K2
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,3,0,0,18,9,0,0,0,0,0,0,0,0,0,0,50,6,0,0,11,56,3,0,0,7,27,12,0,0,0,1,255,6,0,0,12,52,1,0,0,2,28,16,0,0,1,126,K2
36,35,0,0,0,7,35,0,0,0,8,0,0,0,0,0,5,4,0,0,0,6,24,0,0,0,11,2,0,0,0,0,25,5,0,0,2,10,7,0,0,0,5,4,0,0,0,1,255,2,0,0,1,7,1,0,0,0,20,8,0,0,2,84,K2
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,0,0,3,35,0,0,0,0,0,0,0,0,0,0,255,0,0,0,13,41,10,0,0,10,120,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,204,1,0,0,79,10,K2
118,0,39,0,27,1,4,0,0,0,0,0,0,0,0,0,21,3,0,0,36,14,5,0,3,1,2,2,0,0,0,0,56,11,0,0,3,24,18,0,0,3,145,38,0,0,0,1,255,1,0,0,0,9,3,0,0,1,45,148,0,0,0,127,K2
28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,0,0,6,37,18,0,0,0,4,0,0,0,0,0,255,2,0,0,2,22,22,0,0,8,169,64,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,21,0,0,0,128,K2
27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,41,2,0,0,11,12,0,0,0,0,0,0,0,0,0,65,27,0,0,0,29,62,0,0,0,94,25,0,0,0,0,255,10,0,0,0,16,7,0,0,0,44,66,0,0,0,130,K2
166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,12,0,0,171,235,2,0,0,0,0,0,0,0,0,0,9,0,0,0,10,100,9,0,0,11,19,2,0,0,0,0,0,0,0,0,244,255,1,0,0,7,16,13,0,0,2,243,K2
92,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,56,15,0,0,80,145,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,99,8,0,0,1,18,2,0,0,0,0,0,0,0,0,0,255,0,0,0,0,32,10,0,0,2,152,K2
32,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,5,0,0,8,28,10,0,0,0,2,0,0,0,0,0,255,3,0,0,6,33,9,0,0,7,179,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,60,0,0,0,106,K2
131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,0,0,1,46,6,0,0,0,0,0,0,0,0,0,157,28,0,0,0,156,19,0,0,0,255,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,32,0,0,1,170,K2
168,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,32,14,0,0,13,49,14,0,0,0,1,0,0,0,0,0,57,2,0,0,2,38,10,0,0,87,239,9,0,0,0,1,255,0,0,0,11,26,1,0,0,0,35,6,0,0,6,204,K2
209,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,33,43,0,0,0,0,0,0,0,0,0,0,97,0,0,0,242,121,3,0,0,16,255,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,61,0,0,4,172,K2
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,13,0,0,2,35,2,0,0,0,0,0,0,0,0,0,255,5,0,0,1,65,27,0,0,3,154,14,0,0,0,0,0,0,0,0,0,9,2,0,0,1,74,48,0,0,0,137,K2
12,47,0,0,0,2,4,0,0,0,0,0,0,0,0,0,21,152,0,0,0,83,33,65,0,0,1,12,0,0,0,0,11,5,0,0,1,27,18,5,0,0,25,17,0,0,0,5,0,0,0,0,35,255,6,2,0,5,23,18,0,0,7,134,K2
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,9,5,0,0,0,1,0,0,0,0,0,255,5,0,0,1,20,17,0,0,3,128,14,0,0,0,4,0,0,0,0,0,1,1,0,0,0,17,34,0,0,0,89,K2
102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,9,0,0,34,154,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,36,5,0,0,8,23,2,0,0,0,0,0,0,0,0,0,255,0,0,0,4,41,19,0,0,5,110,K2
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,22,0,0,2,11,0,0,0,0,0,0,0,0,0,0,61,13,0,0,5,82,57,0,0,10,159,34,0,0,0,0,255,4,0,0,1,17,7,0,0,3,73,47,0,0,5,153,K2
161,13,0,0,11,3,0,0,0,0,0,0,0,0,0,0,105,21,0,0,150,235,10,0,0,0,1,0,0,0,0,0,28,8,0,0,30,118,16,0,0,11,77,21,0,0,0,2,14,1,0,0,187,138,10,0,0,18,81,42,0,0,5,255,K2
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,5,0,0,9,8,0,0,0,0,0,0,0,0,0,0,40,11,0,0,62,42,4,0,1,0,1,0,0,0,0,0,255,7,0,0,189,107,9,0,39,16,27,12,7,5,1,133,K2
104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,10,0,0,5,12,1,0,0,0,0,0,0,0,0,0,40,2,0,0,8,57,19,0,0,7,119,0,0,0,0,0,255,4,0,0,6,27,3,0,0,2,164,37,0,0,0,139,K2
98,19,0,0,1,2,2,0,0,0,0,0,0,0,0,0,45,20,1,0,19,28,8,0,0,0,3,0,0,0,0,0,112,8,0,0,11,33,9,0,1,14,138,19,0,0,0,1,255,1,0,0,0,5,2,0,0,4,61,82,0,0,7,147,K2
55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,137,19,0,0,94,95,2,0,0,0,1,0,0,0,0,0,4,0,0,0,7,130,4,0,0,13,78,2,0,0,0,7,0,0,0,0,0,0,0,0,0,7,255,1,0,0,6,113,K2
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,31,0,0,70,231,5,0,0,0,0,0,0,0,0,0,5,0,0,0,16,95,26,0,0,1,46,21,0,0,0,0,0,0,0,0,100,255,0,0,2,88,18,23,0,0,1,218,K2
127,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,37,8,0,0,8,39,2,0,0,0,0,0,0,0,0,0,1,0,0,0,55,71,1,0,0,41,67,0,0,0,8,6,0,0,0,0,255,1,0,0,0,10,83,0,0,0,53,116,K2
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,255,0,0,0,115,31,0,0,0,19,155,2,0,0,58,9,31,0,0,0,34,1,0,0,0,2,76,4,0,0,29,133,K2
203,20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,71,19,0,0,17,67,4,0,0,0,0,0,0,0,0,0,16,0,0,0,64,128,6,0,0,83,116,7,0,0,0,2,255,0,0,0,134,18,0,0,0,43,225,12,0,0,66,214,K2
168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,9,0,0,52,97,0,0,0,0,0,0,0,0,0,0,159,0,0,0,122,184,3,0,0,87,255,0,0,0,26,17,75,0,0,0,226,9,0,0,0,13,207,2,0,0,129,235,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,0,0,4,14,1,0,0,0,0,0,0,0,0,0,255,1,0,0,20,197,26,0,0,26,107,2,0,0,0,0,0,0,0,0,0,3,0,0,0,7,110,37,0,0,7,131,K2
58,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0,40,7,0,0,0,0,0,0,0,0,0,91,2,0,0,1,16,32,0,0,1,185,4,0,0,0,0,255,0,0,0,0,7,1,0,0,1,73,72,0,0,1,137,K2
105,15,0,0,1,5,1,0,0,0,0,0,0,0,0,0,35,27,0,0,12,137,20,0,0,0,2,1,0,0,0,0,11,1,0,0,16,46,12,0,0,1,32,6,0,0,0,2,34,0,0,0,255,27,1,0,0,5,35,19,0,0,6,144,K2
38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,1,0,0,8,5,4,0,1,6,36,0,0,0,0,0,255,0,0,0,1,2,0,0,0,4,36,10,0,0,4,76,K2
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,1,6,2,0,0,0,0,0,0,0,0,0,17,14,0,0,4,43,20,0,0,8,71,1,0,0,0,1,255,5,0,0,0,10,2,0,0,1,77,21,0,0,3,96,K2
60,126,2,0,0,0,1,0,0,0,0,0,0,0,0,0,22,63,11,0,0,32,76,2,0,0,1,1,0,0,0,0,16,14,1,0,7,79,67,4,0,8,38,73,0,0,0,2,255,77,0,0,7,180,49,0,0,12,27,59,0,0,0,236,K2
35,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,255,23,0,0,9,96,4,0,0,0,2,0,0,0,0,0,3,0,0,0,5,64,6,0,0,3,224,12,0,0,7,4,0,0,0,0,0,0,0,0,0,0,6,1,0,0,5,227,K2
98,49,3,0,0,29,21,0,0,0,0,0,0,0,0,0,15,9,0,0,0,30,46,0,0,0,13,0,0,0,0,0,37,4,0,0,3,11,8,0,0,0,132,117,0,0,0,13,255,1,0,0,8,6,2,0,0,0,21,33,0,0,0,153,K2
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,16,0,0,3,48,0,0,0,0,0,0,0,0,0,0,255,1,0,0,57,205,20,0,0,12,229,1,0,0,8,7,0,0,0,0,0,0,0,0,0,0,28,3,0,0,6,189,K2
176,5,0,0,4,3,0,0,0,0,0,0,0,0,0,0,32,16,0,0,32,118,9,0,0,2,3,0,0,0,0,0,52,1,0,0,255,103,7,0,0,37,126,31,0,0,0,1,0,0,0,0,0,1,0,0,0,0,40,40,0,0,2,194,K2
107,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,2,0,0,15,87,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,71,0,0,0,9,20,0,0,0,0,0,16,0,0,0,255,25,0,0,0,4,100,2,0,0,26,97,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,12,4,0,0,0,0,0,0,0,0,0,255,4,0,0,0,39,27,0,0,0,180,4,0,0,10,2,0,0,0,0,0,0,0,0,0,0,6,5,0,0,4,118,K2
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,43,4,0,0,16,21,4,0,1,8,39,1,0,0,0,0,255,1,0,0,6,10,1,0,0,9,50,9,0,0,8,79,K2
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,2,0,0,38,23,1,0,0,10,41,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,18,0,0,0,80,K2
153,16,0,0,2,10,0,0,0,0,0,0,0,0,0,0,10,19,0,0,4,206,17,0,0,0,0,0,0,0,0,0,0,0,0,0,44,255,7,0,0,1,177,8,0,0,11,5,0,0,0,0,0,0,0,0,0,0,6,2,0,0,4,192,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,106,8,0,0,0,0,0,0,0,0,0,255,13,0,0,0,59,88,0,0,0,97,9,0,0,0,0,0,0,0,0,0,1,6,0,0,0,76,212,0,0,0,63,K2
165,36,0,0,0,2,0,0,0,0,0,0,0,0,0,0,60,23,0,0,0,48,9,0,0,0,0,0,0,0,0,0,182,51,0,0,74,216,50,0,0,2,255,31,0,0,0,0,5,0,0,0,0,13,12,0,0,0,108,105,0,0,0,224,K2
107,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,9,0,0,0,13,3,0,0,0,0,0,0,0,0,0,255,58,0,0,7,108,14,0,0,0,152,13,0,0,0,1,27,2,0,0,0,14,9,0,0,1,106,63,0,0,1,168,K2
255,13,0,0,3,10,1,0,0,0,0,0,0,0,0,0,18,53,0,0,0,81,17,0,0,3,37,5,0,0,0,1,1,25,0,0,0,129,26,0,0,9,144,30,0,0,2,107,0,0,0,0,0,0,0,0,0,0,17,32,0,0,0,57,K3
255,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,17,1,0,0,2,16,0,0,0,0,0,40,156,0,0,0,56,25,0,0,1,65,72,0,0,0,176,0,0,0,0,0,0,2,0,0,0,20,32,0,0,0,24,K3
255,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8,12,0,0,2,38,1,0,0,3,8,0,0,0,0,0,168,60,0,0,2,72,21,0,0,6,117,37,0,0,13,223,0,0,0,0,0,0,0,0,0,0,17,8,0,0,0,18,K3
255,15,0,0,0,10,0,0,0,0,0,0,0,0,0,0,19,28,0,0,0,13,3,0,0,1,8,0,0,0,0,0,142,71,0,0,0,25,20,0,0,1,68,89,0,0,0,228,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,17,K3
